date,item_name,category,quantity_wasted,waste_reason,cost_per_item,total_waste_cost,month,month_name
2025-04-08,iced creamy barako,Sans Coffee,1,Spoiled,24.0,24.0,4.0,April
2025-04-08,the SM tea,Sans Coffee,1,Expired,37.0,37.0,4.0,April
2025-04-08,matcha Supreme latte (hot),Sans Coffee,3,Over-prepared,32.0,96.0,4.0,April
2025-04-09,choco dinosaur latte,Sans Coffee,4,Spoiled,35.0,140.0,4.0,April
2025-04-09,Chicken wings (half dozen),Mini Bites,1,Over-prepared,82.0,82.0,4.0,April
2025-04-09,Add_on (egg),Sans Coffee,3,Over-prepared,10.0,30.0,4.0,April
2025-04-09,Extra Rice,Sans Coffee,2,Over-prepared,5.0,10.0,4.0,April
2025-04-09,latte,Coffee Based,3,Over-prepared,42.0,126.0,4.0,April
2025-04-10,FFFF (plain with catsup medium),Sans Coffee,4,Over-prepared,8.0,32.0,4.0,April
2025-04-10,triple caramel,Kôfē Frappé,4,Expired,48.0,192.0,4.0,April
2025-04-10,matcha Supreme latte (iced),Sans Coffee,1,Expired,35.0,35.0,4.0,April
2025-04-10,French fries plain (large),Mini Bites,4,Expired,90.0,360.0,4.0,April
2025-04-10,BFF (Better French fries)medium  (large),Mini Bites,3,Over-prepared,27.0,81.0,4.0,April
2025-04-11,Choco caramel decadence,Sans Coffee,3,Expired,45.0,135.0,4.0,April
2025-04-11,Iced honey shaken espresso ,Signature Kôfē,4,Spoiled,36.0,144.0,4.0,April
2025-04-11,BFF (Better French fries) Large (cheese),Mini Bites,1,Over-prepared,30.0,30.0,4.0,April
2025-04-11,drip coffee (8 bags/pouch) (barako),Sans Coffee,3,Expired,37.0,111.0,4.0,April
2025-04-11,FFFF (plain with catsup medium),Sans Coffee,5,Spoiled,8.0,40.0,4.0,April
2025-04-11,oreo overload Frappe,Kôfē Frappé,3,Over-prepared,48.0,144.0,4.0,April
2025-04-12,premium barako,Sans Coffee,4,Spoiled,15.0,60.0,4.0,April
2025-04-12,hot creamy barako,Sans Coffee,1,Spoiled,19.0,19.0,4.0,April
2025-04-12,Cold brew with foamy vanilla ,Sans Coffee,2,Spoiled,31.0,62.0,4.0,April
2025-04-12,extra shot,Sans Coffee,1,Spoiled,16.0,16.0,4.0,April
2025-04-12,FFFF (large bbq),Sans Coffee,1,Over-prepared,18.0,18.0,4.0,April
2025-04-12,dalgona ,Signature Kôfē,4,Expired,32.0,128.0,4.0,April
2025-04-13,6 Chicken wings ,Mini Bites,3,Over-prepared,82.0,246.0,4.0,April
2025-04-13,triple caramel,Kôfē Frappé,3,Over-prepared,48.0,144.0,4.0,April
2025-04-13,FFFF (large bbq),Sans Coffee,3,Over-prepared,18.0,54.0,4.0,April
2025-04-13,street food sampler (large),Sans Coffee,5,Over-prepared,28.0,140.0,4.0,April
2025-04-13,Spanish latte (hot),Coffee Based,1,Expired,29.0,29.0,4.0,April
2025-04-13,Chiz melt  (ham),Mini Bites,3,Spoiled,26.0,78.0,4.0,April
2025-04-14,sparkling berry,Sans Coffee,3,Expired,31.0,93.0,4.0,April
2025-04-14,mango banana milk shake ,Kôfē Frappé,3,Expired,35.0,105.0,4.0,April
2025-04-14,Chicken pops (bbq),Mini Bites,3,Over-prepared,50.0,150.0,4.0,April
2025-04-14,Chiz melt  (spam lite),Mini Bites,1,Expired,27.0,27.0,4.0,April
2025-04-14,drip coffee (8 bags/pouch) (barako),Sans Coffee,3,Spoiled,37.0,111.0,4.0,April
2025-04-15,cappuccino  (hot),Coffee Based,5,Over-prepared,29.0,145.0,4.0,April
2025-04-15,French fries Spicy barbecue  (medium ),Mini Bites,3,Over-prepared,18.0,54.0,4.0,April
2025-04-15,Chicken wings (extra rice ),Mini Bites,1,Expired,4.0,4.0,4.0,April
2025-04-15,BFF (Better French fries)medium  (large),Mini Bites,2,Over-prepared,27.0,54.0,4.0,April
2025-04-15,super mocha ,Kôfē Frappé,3,Spoiled,38.0,114.0,4.0,April
2025-04-16,Add_on (seaweeds),Sans Coffee,4,Over-prepared,8.0,32.0,4.0,April
2025-04-16,Belgian waffle  (mango caramel ),Sans Coffee,3,Expired,27.0,81.0,4.0,April
2025-04-16,Drip coffee  (barako),Sans Coffee,5,Expired,17.0,85.0,4.0,April
2025-04-16,hot creamy barako,Sans Coffee,1,Over-prepared,19.0,19.0,4.0,April
2025-04-16,the super charged (25% more coffee)  (hot),Sans Coffee,3,Over-prepared,31.0,93.0,4.0,April
2025-04-16,choco coated waffle,Sans Coffee,5,Over-prepared,21.0,105.0,4.0,April
2025-04-17,Spanish latte (iced),Coffee Based,3,Spoiled,32.0,96.0,4.0,April
2025-04-17,Belgian waffle  (peanut butter ),Sans Coffee,4,Expired,25.0,100.0,4.0,April
2025-04-17,brownie,Sans Coffee,1,Expired,21.0,21.0,4.0,April
2025-04-17,the super charged (25% more coffee)  (iced),Sans Coffee,5,Expired,34.0,170.0,4.0,April
2025-04-17,street food sampler (large),Sans Coffee,1,Over-prepared,28.0,28.0,4.0,April
2025-04-17,Choco caramel decadence,Sans Coffee,3,Expired,45.0,135.0,4.0,April
2025-04-18,extra shot,Sans Coffee,5,Quality issue,16.0,80.0,4.0,April
2025-04-18,white mocha (iced),Coffee Based,1,Expired,45.0,45.0,4.0,April
2025-04-18,Strawberry Reverie ,Sans Coffee,3,Spoiled,39.0,117.0,4.0,April
2025-04-18,street food sampler (medium),Sans Coffee,5,Over-prepared,16.0,80.0,4.0,April
2025-04-18,BFF (Better French fries) Large (cheese ),Mini Bites,4,Over-prepared,28.0,112.0,4.0,April
2025-04-18,Belgian waffle  (mango caramel ),Sans Coffee,5,Over-prepared,27.0,135.0,4.0,April
2025-04-19,the Christmas drink (hot ),Signature Kôfē,1,Over-prepared,32.0,32.0,4.0,April
2025-04-19,americano (hot),Coffee Based,3,Spoiled,26.0,78.0,4.0,April
2025-04-19,BFF (Better French fries) Large (cheese ),Mini Bites,3,Expired,28.0,84.0,4.0,April
2025-04-19,6 Chicken wings ,Mini Bites,3,Over-prepared,82.0,246.0,4.0,April
2025-04-19,Add_on (ham),Sans Coffee,1,Expired,15.0,15.0,4.0,April
2025-04-19,triple caramel,Kôfē Frappé,3,Over-prepared,48.0,144.0,4.0,April
2025-04-20,Chiz melt  (spam lite),Mini Bites,4,Over-prepared,27.0,108.0,4.0,April
2025-04-20,Cookies ,Sans Coffee,3,Over-prepared,18.0,54.0,4.0,April
2025-04-20,BFF (Better French fries)medium  (sour cream),Mini Bites,3,Over-prepared,16.0,48.0,4.0,April
2025-04-20,mango banana milk shake ,Kôfē Frappé,1,Quality issue,35.0,35.0,4.0,April
2025-04-20,Chicken wings (half dozen),Mini Bites,5,Spoiled,82.0,410.0,4.0,April
2025-04-20,BFF (Better French fries)medium  (medium ),Mini Bites,5,Over-prepared,15.0,75.0,4.0,April
2025-04-21,Chicken wings (extra rice ),Mini Bites,4,Over-prepared,4.0,16.0,4.0,April
2025-04-21,Add_on (egg),Sans Coffee,1,Expired,10.0,10.0,4.0,April
2025-04-21,Belgian waffle  (peanut butter ),Sans Coffee,4,Quality issue,25.0,100.0,4.0,April
2025-04-21,Product Name (special a),Sans Coffee,4,Over-prepared,41.0,164.0,4.0,April
2025-04-21,caramel macchiato  (iced),Coffee Based,5,Spoiled,35.0,175.0,4.0,April
2025-04-22,BFF (Better French fries) Large (cheese ),Mini Bites,2,Expired,28.0,56.0,4.0,April
2025-04-22,Chiz melt  (bacon),Mini Bites,2,Over-prepared,28.0,56.0,4.0,April
2025-04-22,FFFF (large bbq),Sans Coffee,3,Over-prepared,18.0,54.0,4.0,April
2025-04-22,Iced honey shaken espresso ,Signature Kôfē,3,Over-prepared,36.0,108.0,4.0,April
2025-04-22,BFF (Better French fries)medium  (large),Mini Bites,3,Spoiled,27.0,81.0,4.0,April
2025-04-22,white mocha  (iced),Coffee Based,1,Over-prepared,35.0,35.0,4.0,April
2025-04-23,French fries Spicy barbecue  (medium ),Mini Bites,1,Quality issue,18.0,18.0,4.0,April
2025-04-23,Add_on (egg),Sans Coffee,4,Over-prepared,10.0,40.0,4.0,April
2025-04-23,BFF (Better French fries)medium  (bbq ),Mini Bites,3,Over-prepared,16.0,48.0,4.0,April
2025-04-23,BFF (Better French fries)medium  (large),Mini Bites,2,Expired,27.0,54.0,4.0,April
2025-04-24,extra shot,Sans Coffee,1,Spoiled,16.0,16.0,4.0,April
2025-04-24,BFF (Better French fries)medium  ( cheese ),Mini Bites,4,Quality issue,16.0,64.0,4.0,April
2025-04-24,hot cocoa latte ,Sans Coffee,1,Expired,32.0,32.0,4.0,April
2025-04-24, latte ,Coffee Based,2,Expired,29.0,58.0,4.0,April
2025-04-24,white mocha (iced),Coffee Based,1,Spoiled,45.0,45.0,4.0,April
2025-04-24,caramel macchiato  (iced),Coffee Based,4,Over-prepared,35.0,140.0,4.0,April
2025-04-25,kofetala special blend ,Sans Coffee,4,Over-prepared,34.0,136.0,4.0,April
2025-04-25,Chiz melt  (bacon),Mini Bites,2,Expired,28.0,56.0,4.0,April
2025-04-25,Chicken wings (half dozen),Mini Bites,2,Over-prepared,82.0,164.0,4.0,April
2025-04-25,triple caramel,Kôfē Frappé,3,Spoiled,48.0,144.0,4.0,April
2025-04-25,drip coffee (8 bags/pouch) (arabica),Sans Coffee,3,Over-prepared,62.0,186.0,4.0,April
2025-04-26,street food sampler (medium),Sans Coffee,5,Expired,16.0,80.0,4.0,April
2025-04-26,the SM tea,Sans Coffee,4,Expired,37.0,148.0,4.0,April
2025-04-26,drip coffee (8 bags/pouch) (barako),Sans Coffee,3,Over-prepared,37.0,111.0,4.0,April
2025-04-26,Strawberry Reverie ,Sans Coffee,3,Over-prepared,39.0,117.0,4.0,April
2025-04-26,dalgona ,Signature Kôfē,5,Over-prepared,32.0,160.0,4.0,April
2025-04-26,caramel macchiato  (iced),Coffee Based,3,Over-prepared,35.0,105.0,4.0,April
2025-04-26,Product Name (regular ),Sans Coffee,4,Spoiled,18.0,72.0,4.0,April
2025-04-27,belgian waffle plain ,Sans Coffee,3,Over-prepared,21.0,63.0,4.0,April
2025-04-27,iced creamy barako,Sans Coffee,4,Over-prepared,24.0,96.0,4.0,April
2025-04-27,caramel macchiato  (iced),Coffee Based,2,Expired,35.0,70.0,4.0,April
2025-04-27,latte,Coffee Based,3,Spoiled,42.0,126.0,4.0,April
2025-04-27,Add_on (ham),Sans Coffee,5,Expired,15.0,75.0,4.0,April
2025-04-27,FFFF (large cheese ),Sans Coffee,3,Over-prepared,18.0,54.0,4.0,April
2025-04-27,street food sampler (large),Sans Coffee,1,Over-prepared,28.0,28.0,4.0,April
2025-04-28,Spanish latte (hot),Coffee Based,3,Spoiled,29.0,87.0,4.0,April
2025-04-28,Product Name (special a),Sans Coffee,5,Over-prepared,41.0,205.0,4.0,April
2025-04-28,iced premium barako,Sans Coffee,1,Spoiled,21.0,21.0,4.0,April
2025-04-28,brownie,Sans Coffee,4,Spoiled,21.0,84.0,4.0,April
2025-04-28,6 Chicken wings ,Mini Bites,4,Spoiled,82.0,328.0,4.0,April
2025-04-28,drip coffee (8 bags/pouch) (barako),Sans Coffee,4,Over-prepared,37.0,148.0,4.0,April
2025-04-29,extra shot,Sans Coffee,4,Spoiled,16.0,64.0,4.0,April
2025-04-29,Chicken wings (extra rice ),Mini Bites,3,Quality issue,4.0,12.0,4.0,April
2025-04-29,Spanish latte (hot),Coffee Based,3,Over-prepared,29.0,87.0,4.0,April
2025-04-29,Product Name (regular ),Sans Coffee,1,Over-prepared,18.0,18.0,4.0,April
2025-04-29,caramel macchiato (iced),Coffee Based,3,Over-prepared,45.0,135.0,4.0,April
2025-04-30,Chiz melt  (bacon),Mini Bites,5,Spoiled,28.0,140.0,4.0,April
2025-04-30,white mocha  (iced),Coffee Based,4,Over-prepared,35.0,140.0,4.0,April
2025-04-30,the super charged (25% more coffee)  (iced),Sans Coffee,1,Spoiled,34.0,34.0,4.0,April
2025-04-30,matcha espresso fusion  (hot),Signature Kôfē,3,Over-prepared,32.0,96.0,4.0,April
2025-04-30,Drip coffee  (barako),Sans Coffee,5,Expired,17.0,85.0,4.0,April
2025-05-01,matcha Supreme latte (iced),Sans Coffee,4,Spoiled,35.0,140.0,5.0,May
2025-05-01,Strawberry Reverie ,Sans Coffee,1,Over-prepared,39.0,39.0,5.0,May
2025-05-01,simple milk tea ,Sans Coffee,1,Expired,28.0,28.0,5.0,May
2025-05-01,white mocha  (hot),Coffee Based,3,Over-prepared,32.0,96.0,5.0,May
2025-05-01,FFFF (plain with catsup medium),Sans Coffee,3,Spoiled,8.0,24.0,5.0,May
2025-05-02,matcha espresso fusion  (iced),Signature Kôfē,3,Over-prepared,35.0,105.0,5.0,May
2025-05-02,drip coffee (8 bags/pouch) (barako),Sans Coffee,1,Expired,37.0,37.0,5.0,May
2025-05-02,Ramen (regular),Mini Bites,3,Expired,17.0,51.0,5.0,May
2025-05-02,street food sampler (large),Sans Coffee,1,Expired,28.0,28.0,5.0,May
2025-05-02,Cookies ,Sans Coffee,3,Quality issue,18.0,54.0,5.0,May
2025-05-02,Chicken wings (3pcs),Mini Bites,3,Spoiled,45.0,135.0,5.0,May
2025-05-03,triple caramel ,Kôfē Frappé,2,Quality issue,38.0,76.0,5.0,May
2025-05-03,matcha Supreme latte (hot),Sans Coffee,3,Spoiled,32.0,96.0,5.0,May
2025-05-03,BFF (Better French fries)medium  (medium ),Mini Bites,4,Over-prepared,15.0,60.0,5.0,May
2025-05-03,sparkling berry,Sans Coffee,5,Quality issue,31.0,155.0,5.0,May
2025-05-03,iced creamy barako,Sans Coffee,3,Over-prepared,24.0,72.0,5.0,May
2025-05-03,Drip coffee  (barako),Sans Coffee,2,Over-prepared,17.0,34.0,5.0,May
2025-05-03,street food sampler (medium),Sans Coffee,1,Over-prepared,16.0,16.0,5.0,May
2025-05-04,French fries Spicy barbecue  (large ),Mini Bites,5,Expired,30.0,150.0,5.0,May
2025-05-04,FFFF (plain with catsup medium),Sans Coffee,4,Expired,8.0,32.0,5.0,May
2025-05-04,hot cocoa latte ,Sans Coffee,2,Expired,32.0,64.0,5.0,May
2025-05-04,BFF (Better French fries) Large (bbq),Mini Bites,1,Quality issue,28.0,28.0,5.0,May
2025-05-04,Drip coffee  (barako),Sans Coffee,3,Expired,17.0,51.0,5.0,May
2025-05-04,Chicken wings (3pcs),Mini Bites,5,Over-prepared,45.0,225.0,5.0,May
2025-05-04,French fries plain (large),Mini Bites,2,Expired,90.0,180.0,5.0,May
2025-05-05,Coffee Syphon (arabica),Sans Coffee,5,Expired,30.0,150.0,5.0,May
2025-05-05,Spanish latte (hot),Coffee Based,1,Quality issue,29.0,29.0,5.0,May
2025-05-05,Chiz melt  (spam lite),Mini Bites,1,Expired,27.0,27.0,5.0,May
2025-05-05,iced premium barako,Sans Coffee,1,Over-prepared,21.0,21.0,5.0,May
2025-05-05,FFFF (plain with catsup medium),Sans Coffee,5,Expired,8.0,40.0,5.0,May
2025-05-05,Ramen (regular),Mini Bites,3,Quality issue,17.0,51.0,5.0,May
2025-05-06,Spanish latte (iced),Coffee Based,3,Quality issue,32.0,96.0,5.0,May
2025-05-06,street food sampler (medium),Sans Coffee,4,Spoiled,16.0,64.0,5.0,May
2025-05-06,hot cocoa latte ,Sans Coffee,1,Expired,32.0,32.0,5.0,May
2025-05-06,triple caramel ,Kôfē Frappé,3,Spoiled,38.0,114.0,5.0,May
2025-05-06,Add_on (cheese),Sans Coffee,5,Over-prepared,12.0,60.0,5.0,May
2025-05-07,white mocha  (iced),Coffee Based,3,Over-prepared,35.0,105.0,5.0,May
2025-05-07,blended cappuccino ,Kôfē Frappé,1,Over-prepared,33.0,33.0,5.0,May
2025-05-07,the SM tea,Sans Coffee,4,Expired,37.0,148.0,5.0,May
2025-05-07,Chiz melt (bacon),Mini Bites,3,Over-prepared,30.0,90.0,5.0,May
2025-05-07,Chiz melt  (ham),Mini Bites,5,Over-prepared,26.0,130.0,5.0,May
2025-05-08,americano (iced),Coffee Based,5,Spoiled,28.0,140.0,5.0,May
2025-05-08,Drip coffee  (barako),Sans Coffee,3,Expired,17.0,51.0,5.0,May
2025-05-08,Belgian waffle  (mango caramel ),Sans Coffee,1,Quality issue,27.0,27.0,5.0,May
2025-05-08,6 Chicken wings ,Mini Bites,3,Spoiled,82.0,246.0,5.0,May
2025-05-08,extra shot,Sans Coffee,2,Expired,16.0,32.0,5.0,May
2025-05-09,super mocha ,Kôfē Frappé,1,Expired,38.0,38.0,5.0,May
2025-05-09,Drip coffee  (barako),Sans Coffee,4,Over-prepared,17.0,68.0,5.0,May
2025-05-09,Chiz melt  (ham),Mini Bites,3,Expired,26.0,78.0,5.0,May
2025-05-09,the super charged (25% more coffee)  (hot),Sans Coffee,5,Over-prepared,31.0,155.0,5.0,May
2025-05-09,BFF (Better French fries) Large (bbq),Mini Bites,2,Expired,28.0,56.0,5.0,May
2025-05-10,Cookies ,Sans Coffee,5,Expired,18.0,90.0,5.0,May
2025-05-10,Overload lomi (malabnaw),Mini Bites,1,Over-prepared,99.0,99.0,5.0,May
2025-05-10,BFF (Better French fries)medium  (sour cream),Mini Bites,4,Over-prepared,16.0,64.0,5.0,May
2025-05-10,BFF (Better French fries) Large (cheese),Mini Bites,4,Quality issue,30.0,120.0,5.0,May
2025-05-10,matcha espresso fusion  (hot),Signature Kôfē,3,Spoiled,32.0,96.0,5.0,May
2025-05-10,latte,Coffee Based,3,Over-prepared,42.0,126.0,5.0,May
2025-05-11,the super charged (25% more coffee)  (iced),Sans Coffee,5,Quality issue,34.0,170.0,5.0,May
2025-05-11,Cookies ,Sans Coffee,2,Spoiled,18.0,36.0,5.0,May
2025-05-11,oreo overload Frappe ,Kôfē Frappé,3,Over-prepared,37.0,111.0,5.0,May
2025-05-11,FFFF (large bbq),Sans Coffee,2,Spoiled,18.0,36.0,5.0,May
2025-05-11,6 Chicken wings ,Mini Bites,2,Expired,82.0,164.0,5.0,May
2025-05-11,Chicken pops (bbq),Mini Bites,4,Spoiled,50.0,200.0,5.0,May
2025-05-12,matcha Supreme latte (hot),Sans Coffee,1,Expired,32.0,32.0,5.0,May
2025-05-12,FFFF (large cheese ),Sans Coffee,4,Expired,18.0,72.0,5.0,May
2025-05-12,Add_on (egg),Sans Coffee,3,Spoiled,10.0,30.0,5.0,May
2025-05-12,Extra Rice,Sans Coffee,3,Expired,5.0,15.0,5.0,May
2025-05-12,the Christmas drink (iced),Signature Kôfē,2,Over-prepared,34.0,68.0,5.0,May
2025-05-12,the SM tea,Sans Coffee,3,Over-prepared,37.0,111.0,5.0,May
2025-05-13,6 Chicken wings ,Mini Bites,1,Spoiled,82.0,82.0,5.0,May
2025-05-13,caramel macchiato (iced),Coffee Based,4,Spoiled,45.0,180.0,5.0,May
2025-05-13,white mocha  (iced),Coffee Based,3,Spoiled,35.0,105.0,5.0,May
2025-05-13,super mocha ,Kôfē Frappé,4,Quality issue,38.0,152.0,5.0,May
2025-05-13,BFF (Better French fries)medium  (sour cream),Mini Bites,3,Expired,16.0,48.0,5.0,May
2025-05-14,oreo overload Frappe ,Kôfē Frappé,1,Over-prepared,37.0,37.0,5.0,May
2025-05-14,Coffee Syphon (arabica),Sans Coffee,5,Expired,30.0,150.0,5.0,May
2025-05-14,matcha espresso fusion  (iced),Signature Kôfē,5,Spoiled,35.0,175.0,5.0,May
2025-05-14,Overload lomi (malabnaw),Mini Bites,3,Spoiled,99.0,297.0,5.0,May
2025-05-15,Product Name (special a),Sans Coffee,1,Over-prepared,41.0,41.0,5.0,May
2025-05-15,Chiz melt  (spam lite),Mini Bites,2,Over-prepared,27.0,54.0,5.0,May
2025-05-15,FFFF (med sc),Sans Coffee,1,Expired,8.0,8.0,5.0,May
2025-05-15,white mocha  (hot),Coffee Based,1,Expired,32.0,32.0,5.0,May
2025-05-15,oreo overload Frappe ,Kôfē Frappé,4,Expired,37.0,148.0,5.0,May
2025-05-16,white mocha (hot),Coffee Based,1,Over-prepared,42.0,42.0,5.0,May
2025-05-16,Chicken wings (3pcs),Mini Bites,3,Spoiled,45.0,135.0,5.0,May
2025-05-16,BFF (Better French fries)medium  ( cheese ),Mini Bites,2,Over-prepared,16.0,32.0,5.0,May
2025-05-16,the super charged (25% more coffee)  (iced),Sans Coffee,4,Over-prepared,34.0,136.0,5.0,May
2025-05-17,Belgian waffle  (strawberry chocolate ),Sans Coffee,3,Over-prepared,27.0,81.0,5.0,May
2025-05-17,drip coffee (8 bags/pouch) (barako),Sans Coffee,2,Expired,37.0,74.0,5.0,May
2025-05-17,Belgian waffle  (mango caramel ),Sans Coffee,3,Over-prepared,27.0,81.0,5.0,May
2025-05-17,caramel macchiato  (iced),Coffee Based,1,Expired,35.0,35.0,5.0,May
2025-05-17,hot creamy barako,Sans Coffee,3,Over-prepared,19.0,57.0,5.0,May
2025-05-17,Chicken wings (extra rice ),Mini Bites,3,Over-prepared,4.0,12.0,5.0,May
2025-05-17,white mocha  (hot),Coffee Based,3,Quality issue,32.0,96.0,5.0,May
2025-05-18,simple milk tea ,Sans Coffee,2,Over-prepared,28.0,56.0,5.0,May
2025-05-18,mocha (hot),Coffee Based,4,Expired,31.0,124.0,5.0,May
2025-05-18,French fries Spicy barbecue  (medium ),Mini Bites,3,Over-prepared,18.0,54.0,5.0,May
2025-05-18,triple caramel,Kôfē Frappé,5,Over-prepared,48.0,240.0,5.0,May
2025-05-18,white mocha  (iced),Coffee Based,3,Expired,35.0,105.0,5.0,May
2025-05-18,Chicken fillet,Mini Bites,3,Expired,45.0,135.0,5.0,May
2025-05-19,street food sampler (medium),Sans Coffee,5,Expired,16.0,80.0,5.0,May
2025-05-19,Chicken fillet,Mini Bites,4,Expired,45.0,180.0,5.0,May
2025-05-19,strawberry latte,Sans Coffee,3,Spoiled,36.0,108.0,5.0,May
2025-05-19,drip coffee (8 bags/pouch) (barako),Sans Coffee,5,Spoiled,37.0,185.0,5.0,May
2025-05-19,matcha espresso fusion  (hot),Signature Kôfē,2,Over-prepared,32.0,64.0,5.0,May
2025-05-19,the SM tea,Sans Coffee,3,Over-prepared,37.0,111.0,5.0,May
2025-05-20,cappuccino  (ice),Coffee Based,3,Quality issue,32.0,96.0,5.0,May
2025-05-20,drip coffee (8 bags/pouch) (arabica),Sans Coffee,3,Over-prepared,62.0,186.0,5.0,May
2025-05-20,Add_on (cheese),Sans Coffee,4,Over-prepared,12.0,48.0,5.0,May
2025-05-20,the Christmas drink (iced),Signature Kôfē,1,Spoiled,34.0,34.0,5.0,May
2025-05-20, latte ,Coffee Based,2,Expired,29.0,58.0,5.0,May
2025-05-20,Product Name (special b),Sans Coffee,5,Over-prepared,46.0,230.0,5.0,May
2025-05-21,Chicken pops (bbq),Mini Bites,1,Quality issue,50.0,50.0,5.0,May
2025-05-21,Chiz melt  (ham),Mini Bites,1,Expired,26.0,26.0,5.0,May
2025-05-21,matcha espresso fusion  (hot),Signature Kôfē,4,Over-prepared,32.0,128.0,5.0,May
2025-05-21,americano (iced),Coffee Based,4,Expired,28.0,112.0,5.0,May
2025-05-21,BFF (Better French fries)medium  (large),Mini Bites,5,Over-prepared,27.0,135.0,5.0,May
2025-05-22,cappuccino  (ice),Coffee Based,4,Quality issue,32.0,128.0,5.0,May
2025-05-22,latte,Coffee Based,3,Expired,42.0,126.0,5.0,May
2025-05-22,mango banana milk shake ,Kôfē Frappé,4,Over-prepared,35.0,140.0,5.0,May
2025-05-22,BFF (Better French fries)medium  (bbq ),Mini Bites,1,Spoiled,16.0,16.0,5.0,May
2025-05-22,drip coffee (8 bags/pouch) (arabica),Sans Coffee,1,Spoiled,62.0,62.0,5.0,May
2025-05-23,hot creamy barako,Sans Coffee,3,Over-prepared,19.0,57.0,5.0,May
2025-05-23,triple caramel,Kôfē Frappé,4,Over-prepared,48.0,192.0,5.0,May
2025-05-23,Chicken wings (half dozen),Mini Bites,2,Quality issue,82.0,164.0,5.0,May
2025-05-23,Spanish latte (hot),Coffee Based,3,Over-prepared,29.0,87.0,5.0,May
2025-05-24,Chiz melt  (bacon),Mini Bites,3,Over-prepared,28.0,84.0,5.0,May
2025-05-24,iced creamy barako,Sans Coffee,3,Expired,24.0,72.0,5.0,May
2025-05-24,white mocha  (hot),Coffee Based,3,Spoiled,32.0,96.0,5.0,May
2025-05-24,Add_on (ham),Sans Coffee,1,Over-prepared,15.0,15.0,5.0,May
2025-05-24,mango banana milk shake ,Kôfē Frappé,5,Over-prepared,35.0,175.0,5.0,May
2025-05-25,Strawberry Reverie ,Sans Coffee,2,Expired,39.0,78.0,5.0,May
2025-05-25,Iced honey shaken espresso ,Signature Kôfē,3,Spoiled,36.0,108.0,5.0,May
